gene_id,gc_content,gene_name
ENSG00000286696.1,54.46,
ENSG00000138629.16,47.95,UBL7
ENSG00000077254.14,38.35,USP33
ENSG00000267879.2,50.66,
ENSG00000269741.5,51.28,
ENSG00000288731.1,45.64,
ENSG00000267605.8,54.08,
ENSG00000268751.2,63.93,SCGB1B2P
ENSG00000187741.16,50.96,FANCA
ENSG00000264515.7,48.20,VSTM2B-DT
ENSG00000289254.1,56.24,
ENSG00000288919.1,66.52,
ENSG00000288790.1,39.07,
ENSG00000186088.16,40.16,GSAP
ENSG00000231412.3,50.74,
ENSG00000289333.1,62.72,
ENSG00000289115.1,56.23,
ENSG00000245598.7,50.78,DACT3-AS1
ENSG00000289030.1,62.78,
ENSG00000233527.10,42.20,ZNF529-AS1
ENSG00000267262.2,49.38,
ENSG00000268055.2,53.16,
ENSG00000269386.6,48.55,RAB11B-AS1
ENSG00000267698.2,51.75,
ENSG00000186019.12,39.83,ZNF225-AS1
ENSG00000289330.1,60.48,
ENSG00000269439.7,52.93,PGLS-DT
ENSG00000273599.1,59.05,
ENSG00000288906.1,53.41,
ENSG00000288827.1,52.07,
ENSG00000264572.1,56.82,MIR4296
ENSG00000282787.1,54.81,
ENSG00000269416.7,44.92,LINC01224
ENSG00000214298.3,52.11,MRPS21P6
ENSG00000289874.1,63.41,
ENSG00000289898.1,53.47,
ENSG00000291294.1,34.64,
ENSG00000290952.1,45.56,
ENSG00000152778.10,41.46,IFIT5
ENSG00000288815.1,32.49,
ENSG00000288899.1,32.12,
ENSG00000288770.1,30.19,
ENSG00000130669.17,56.17,PAK4
ENSG00000285204.1,42.58,
ENSG00000254820.1,38.94,
ENSG00000197790.1,51.47,OR52M1
ENSG00000171987.3,43.44,C11orf40
ENSG00000249437.8,43.17,NAIP
ENSG00000166693.7,45.04,OR5M13P
ENSG00000255012.3,34.35,OR5M1
ENSG00000255172.2,41.57,OR5AM1P
ENSG00000197866.3,44.78,OR5M12P
ENSG00000254795.1,41.81,OR5AP1P
ENSG00000176925.8,44.89,OR51F2
ENSG00000280204.4,42.47,OR1S1
ENSG00000284609.2,39.42,OR8B3
ENSG00000284680.3,41.22,OR8B2
ENSG00000170683.7,40.72,OR10A3
ENSG00000170790.6,37.83,OR10A2
ENSG00000172320.4,39.21,OR5A1
ENSG00000176893.6,41.19,OR51G2
ENSG00000176895.9,35.83,OR51A7
ENSG00000180974.5,37.28,OR52E4
ENSG00000181698.5,34.47,OR5T1
ENSG00000256739.1,44.21,
ENSG00000255672.1,46.79,
ENSG00000256403.1,46.19,
ENSG00000167618.10,49.25,LAIR2
ENSG00000237408.1,41.59,ART2BP
ENSG00000273341.2,39.67,
ENSG00000238048.1,43.65,ART2P
ENSG00000276109.1,46.61,
ENSG00000237620.1,45.31,GCNT1P5
ENSG00000287519.1,40.72,
ENSG00000274664.1,58.51,
ENSG00000227467.3,47.63,LINC01537
ENSG00000256633.1,56.95,PDE2A-AS2
ENSG00000127947.16,38.15,PTPN12
ENSG00000065882.18,42.84,TBC1D1
ENSG00000187486.7,49.30,KCNJ11
ENSG00000213016.3,54.69,
ENSG00000235181.1,64.81,
ENSG00000184933.6,37.88,OR6A2
ENSG00000239998.7,46.15,LILRA2
ENSG00000197428.3,47.37,OR51D1
ENSG00000180785.10,43.44,OR51E1
ENSG00000188124.4,39.84,OR2AG2
ENSG00000234560.5,42.69,OR10G8
ENSG00000247240.10,44.63,UBL7-DT
ENSG00000110711.11,52.61,AIP
ENSG00000270800.4,43.33,RPS10-NUDT3
ENSG00000260103.2,48.04,
ENSG00000205497.5,35.16,OR51A4
ENSG00000261775.1,44.74,
ENSG00000212279.2,41.43,
ENSG00000172890.13,49.97,NADSYN1
ENSG00000259954.1,54.29,IL21R-AS1
ENSG00000140521.17,49.14,POLG
ENSG00000077235.18,49.42,GTF3C1
ENSG00000124614.17,47.38,RPS10
ENSG00000145736.15,38.32,GTF2H2
ENSG00000269271.1,36.36,
ENSG00000104974.12,50.59,LILRA1
ENSG00000134644.16,41.05,PUM1
ENSG00000290767.1,49.14,
ENSG00000238094.1,59.57,
ENSG00000124507.11,51.35,PACSIN1
ENSG00000104972.16,48.53,LILRB1
ENSG00000132170.24,38.71,PPARG
ENSG00000068305.19,36.86,MEF2A
ENSG00000167182.16,47.60,SP2
ENSG00000108852.16,52.29,MPP2
ENSG00000124664.11,57.98,SPDEF
ENSG00000278349.1,63.64,MIR6754
ENSG00000254924.2,49.38,
ENSG00000244411.4,54.81,KRTAP5-7
ENSG00000241233.4,59.58,KRTAP5-8
ENSG00000196114.3,57.14,IFITM3P3
ENSG00000254997.4,55.42,KRTAP5-9
ENSG00000286948.1,48.11,
ENSG00000196821.10,41.83,ILRUN
ENSG00000204572.10,59.59,KRTAP5-10
ENSG00000248903.1,59.61,
ENSG00000249387.1,58.68,KRTAP5-14P
ENSG00000184055.4,49.19,OR7E87P
ENSG00000255562.2,58.65,UNC93B6
ENSG00000255261.1,47.78,OR7E4P
ENSG00000255415.1,60.74,
ENSG00000284625.1,71.23,
ENSG00000288033.1,51.14,
ENSG00000216636.1,40.08,RPL7P25
ENSG00000265123.2,54.17,RN7SL200P
ENSG00000254739.1,62.42,
ENSG00000220643.1,50.30,
ENSG00000272288.8,62.48,ILRUN-AS1
ENSG00000161328.11,59.96,LRRC56
ENSG00000186328.4,53.05,
ENSG00000137166.18,54.72,FOXP4
ENSG00000221813.4,39.79,OR6B1
ENSG00000224730.1,48.47,LILRB1-AS1
ENSG00000277636.1,42.67,MIR8061
ENSG00000242856.3,47.58,VN1R105P
ENSG00000237323.1,62.33,
ENSG00000146618.3,62.50,FERD3L
ENSG00000225370.1,56.14,
ENSG00000186152.6,55.44,LILRP1
ENSG00000228790.1,54.23,
ENSG00000170858.10,44.33,LILRP2
ENSG00000122783.17,40.03,CYREN
ENSG00000242019.2,48.90,KIR3DL3
ENSG00000167822.3,33.55,OR8J3
ENSG00000138750.16,36.78,NUP54
ENSG00000215765.3,47.06,
ENSG00000047578.14,47.84,KATNIP
ENSG00000006071.16,50.03,ABCC8
ENSG00000243772.8,48.09,KIR2DL3
ENSG00000242473.1,49.11,KIR2DP1
ENSG00000125498.20,48.33,KIR2DL1
ENSG00000223500.1,43.80,RNF14P4
ENSG00000241549.9,50.41,GUSBP2
ENSG00000146859.6,43.02,TMEM140
ENSG00000290474.1,39.56,GUSBP2
ENSG00000272941.1,53.36,
ENSG00000287733.1,49.84,
ENSG00000230598.3,44.70,OR2H4P
ENSG00000105875.15,47.40,WDR91
ENSG00000290478.1,37.15,
ENSG00000203492.5,44.82,OR2N1P
ENSG00000290479.1,35.28,
ENSG00000197171.7,47.40,LINC03003
ENSG00000290496.1,37.74,LINC03003
ENSG00000264480.1,46.75,MIR4714
ENSG00000287191.2,42.48,
ENSG00000259621.1,45.24,
ENSG00000109184.15,40.07,DCUN1D4
ENSG00000161912.19,40.57,ADCY10P1
ENSG00000259475.1,45.98,SYNM-AS1
ENSG00000183571.11,44.46,PGPEP1L
ENSG00000290554.1,40.56,ADCY10P1
ENSG00000215190.10,44.07,LINC00680
ENSG00000290555.1,45.68,LINC00680
ENSG00000278090.3,48.51,LUNAR1
ENSG00000182253.15,49.91,SYNM
ENSG00000184106.9,41.44,TREML3P
ENSG00000290563.1,42.74,
ENSG00000230847.4,41.96,OCLNP1
ENSG00000204622.12,59.54,HLA-J
ENSG00000251634.2,42.45,NAIPP4
ENSG00000290574.1,57.53,
ENSG00000253900.1,46.78,CDH12P4
ENSG00000264257.1,48.99,KIR3DP1
ENSG00000289810.1,40.90,
ENSG00000167633.18,48.48,KIR3DL1
ENSG00000246214.3,44.77,RETREG1-AS1
ENSG00000179073.7,41.95,TAAR3P
ENSG00000290584.1,41.37,TAAR3P
ENSG00000289152.2,57.37,
ENSG00000278128.3,56.71,
ENSG00000288957.2,55.71,
ENSG00000290589.1,52.05,
ENSG00000249492.3,36.78,
ENSG00000283453.3,37.25,PRIM2BP
ENSG00000261736.1,49.62,
ENSG00000245556.5,42.35,SCAMP1-AS1
ENSG00000261329.7,46.48,
ENSG00000290597.1,37.25,
ENSG00000280187.2,46.62,
ENSG00000213071.12,41.78,LPAL2
ENSG00000261054.1,49.92,SYNM-AS2
ENSG00000289535.2,41.03,
ENSG00000286615.3,37.78,
ENSG00000290613.1,40.95,LPAL2
ENSG00000273553.1,36.66,
ENSG00000103852.13,41.80,TTC23
ENSG00000201371.1,39.45,Y_RNA
ENSG00000212382.1,35.85,RNU6-159P
ENSG00000207266.1,43.93,RNU6-1241P
ENSG00000181126.14,68.00,HLA-V
ENSG00000127554.13,61.06,GFER
ENSG00000290710.1,45.28,HLA-V
ENSG00000247877.8,34.68,FAM174A-DT
ENSG00000198015.14,39.32,MRPL42
ENSG00000203690.14,47.79,TCP10L3
ENSG00000251169.3,52.52,LINC01843
ENSG00000286193.3,49.63,CPLANE1-AS1
ENSG00000290751.1,47.99,TCP10L3
ENSG00000254211.6,46.93,LINC01485
ENSG00000261369.1,35.74,
ENSG00000251365.6,45.25,LINC02236
ENSG00000222767.1,44.21,Y_RNA
ENSG00000288601.1,48.70,5S_rRNA
ENSG00000222268.1,55.36,RNA5SP425
ENSG00000262038.1,44.02,
ENSG00000204338.9,62.08,CYP21A1P
ENSG00000259866.1,41.91,
ENSG00000261336.1,46.69,EIF4BP5
ENSG00000259918.1,41.98,NDUFA5P11
ENSG00000218690.3,62.93,H2AC10P
ENSG00000272086.2,60.43,GOLPH3-DT
ENSG00000260497.1,36.62,
ENSG00000290789.1,51.40,
ENSG00000275393.1,48.50,
ENSG00000272070.3,44.99,
ENSG00000287125.1,53.40,
ENSG00000214643.8,33.13,DEFB133
ENSG00000283416.1,58.75,MIR1910
ENSG00000290804.1,35.05,
ENSG00000269898.1,50.80,
ENSG00000285799.2,57.36,
ENSG00000290870.1,44.19,
ENSG00000287367.2,40.14,
ENSG00000229391.8,43.51,HLA-DRB6
ENSG00000131148.9,48.89,EMC8
ENSG00000251131.3,42.38,
ENSG00000290878.1,44.10,HLA-DRB6
ENSG00000250328.7,40.43,MGC32805
ENSG00000219392.3,41.23,ZNF602P
ENSG00000290891.1,41.21,
ENSG00000218358.4,53.89,RAET1K
ENSG00000290917.1,53.02,RAET1K
ENSG00000248664.3,41.39,
ENSG00000231794.5,43.76,
ENSG00000216775.5,46.36,
ENSG00000291006.1,44.51,
ENSG00000289497.2,40.90,
ENSG00000277138.1,37.65,MIR6509
ENSG00000274970.1,35.80,
ENSG00000286638.2,43.82,
ENSG00000236048.2,36.01,SSBL5P
ENSG00000245275.9,44.90,SAP30L-AS1
ENSG00000203523.3,37.14,TAS2R2P
ENSG00000224667.1,42.53,
ENSG00000219891.4,48.93,ZSCAN12P1
ENSG00000225606.1,58.36,
ENSG00000291008.1,43.67,
ENSG00000243236.8,41.04,GSTA9P
ENSG00000240621.1,43.42,OR2AO1P
ENSG00000291036.1,43.26,
ENSG00000240403.5,47.04,KIR3DL2
ENSG00000212807.3,39.85,OR2A42
ENSG00000243753.8,62.29,HLA-L
ENSG00000243896.4,38.99,OR2A7
ENSG00000287263.3,43.95,
ENSG00000244198.7,41.15,ARHGEF35-AS1
ENSG00000250994.3,47.67,
ENSG00000252311.1,48.80,RNU1-103P
ENSG00000288764.2,46.63,
ENSG00000270184.1,50.06,
ENSG00000289912.1,47.77,
ENSG00000291097.1,41.21,HLA-L
ENSG00000249364.7,37.52,LINC02997
ENSG00000270159.1,54.53,
ENSG00000185480.12,36.45,PARPBP
ENSG00000131143.10,50.78,COX4I1
ENSG00000284644.1,42.18,
ENSG00000289916.1,42.32,
ENSG00000204959.4,49.21,ARHGEF34P
ENSG00000261616.1,41.03,
ENSG00000249572.3,40.75,TARS1-DT
ENSG00000259921.1,47.19,
ENSG00000259706.1,40.31,HSP90B2P
ENSG00000259228.1,46.22,HNRNPA1P62
ENSG00000289274.1,46.30,
ENSG00000244479.7,41.47,OR2A1-AS1
ENSG00000281327.4,39.52,LINC01338
ENSG00000134138.22,38.26,MEIS2
ENSG00000289924.1,59.24,
ENSG00000289839.1,48.66,
ENSG00000249669.12,51.97,CARMN
ENSG00000221970.4,39.12,OR2A1
ENSG00000050327.15,48.06,ARHGEF5
ENSG00000215788.11,59.74,TNFRSF25
ENSG00000124549.17,46.12,BTN2A3P
ENSG00000199308.1,42.99,RNU6-222P
ENSG00000291104.1,46.61,BTN2A3P
ENSG00000186431.19,47.46,FCAR
ENSG00000111665.12,51.60,CDCA3
ENSG00000270698.1,45.92,
ENSG00000214259.3,51.66,
ENSG00000286510.1,54.37,
ENSG00000279907.1,57.50,
ENSG00000140968.12,49.72,IRF8
ENSG00000224557.10,46.37,HLA-DPB2
ENSG00000291111.1,48.10,
ENSG00000131467.12,46.03,PSME3
ENSG00000204789.6,38.43,ZNF204P
ENSG00000291112.1,39.84,
ENSG00000216436.2,61.33,H2AC2P
ENSG00000291193.1,38.48,
ENSG00000291237.1,42.30,SOD2
ENSG00000286753.3,43.48,
ENSG00000288095.2,38.48,
ENSG00000249743.8,43.07,
ENSG00000111671.10,49.45,SPSB2
ENSG00000274134.1,61.43,MIR6774
ENSG00000285163.1,51.96,
ENSG00000272525.2,50.12,BTF3-DT
ENSG00000250473.1,45.47,DUTP7
ENSG00000215068.10,42.98,ANXA2R-AS1
ENSG00000268804.2,51.27,LINC02132
ENSG00000272576.1,35.08,
ENSG00000285040.1,50.71,
ENSG00000243929.1,47.62,
ENSG00000269667.2,57.85,
ENSG00000188993.4,38.60,LRRC66
ENSG00000285012.1,50.49,
ENSG00000177575.13,37.42,CD163
ENSG00000279604.1,53.85,
ENSG00000261177.1,53.04,
ENSG00000268078.1,44.69,
ENSG00000268505.1,46.32,
ENSG00000269186.4,43.45,LINC01082
ENSG00000106410.15,50.29,NOBOX
ENSG00000289196.2,55.72,
ENSG00000248884.2,42.43,
ENSG00000213658.13,58.05,LAT
ENSG00000163069.13,38.29,SGCB
ENSG00000250056.8,46.32,LINC01018
ENSG00000242978.1,47.03,PPIAP83
ENSG00000221507.1,49.64,RNU6ATAC40P
ENSG00000221836.4,39.30,OR2A5
ENSG00000221933.3,36.50,OR2A25
ENSG00000239967.1,46.67,OR2A41P
ENSG00000221858.3,36.63,OR2A12
ENSG00000289559.2,54.19,
ENSG00000289047.2,40.52,
ENSG00000239981.1,51.78,OR2A15P
ENSG00000268734.1,36.63,
ENSG00000221938.5,39.54,OR2A14
ENSG00000204267.19,43.79,TAP2
ENSG00000186818.13,47.12,LILRB4
ENSG00000273234.1,49.14,OR2A13P
ENSG00000287610.1,52.74,
ENSG00000216895.9,42.24,RBM33-DT
ENSG00000184863.11,40.78,RBM33
ENSG00000251040.1,36.33,LINC02480
ENSG00000163071.11,40.31,SPATA18
ENSG00000289493.2,52.29,
ENSG00000250992.4,44.71,
ENSG00000253736.5,49.02,
ENSG00000287709.3,37.82,
ENSG00000250072.8,41.29,SH3TC2-DT
ENSG00000289260.2,58.18,
ENSG00000249335.5,40.56,
ENSG00000287182.1,45.59,
ENSG00000227908.5,42.98,IL6ST-DT
ENSG00000179299.17,39.47,NSUN7
ENSG00000245526.13,38.05,LINC00461
ENSG00000164690.8,59.58,SHH
ENSG00000105185.12,45.21,PDCD5
ENSG00000207061.1,44.12,Y_RNA
ENSG00000270584.1,51.17,
ENSG00000279418.1,48.45,LINC00244
ENSG00000255817.1,38.60,
ENSG00000234450.1,43.88,
ENSG00000255629.1,44.56,
ENSG00000105982.17,42.24,RNF32
ENSG00000286531.1,50.56,
ENSG00000272886.6,41.18,DCP1A
ENSG00000141562.19,51.72,NARF
ENSG00000183735.11,37.75,TBK1
ENSG00000105186.16,48.98,ANKRD27
ENSG00000162039.18,43.09,MEIOB
ENSG00000248780.1,39.43,ARL4AP2
ENSG00000289829.1,51.58,
ENSG00000163697.17,42.41,APBB2
ENSG00000166278.16,49.87,C2
ENSG00000103313.14,51.43,MEFV
ENSG00000291257.1,47.06,
ENSG00000291227.1,50.67,
ENSG00000261296.1,37.14,
ENSG00000290879.1,38.84,
ENSG00000290880.1,58.35,
ENSG00000291058.1,36.93,
ENSG00000178722.15,42.49,C5orf64
ENSG00000274967.1,44.64,Y_RNA
ENSG00000207109.1,34.78,SNORD38C
ENSG00000212608.1,36.29,
ENSG00000227224.1,46.15,
ENSG00000291258.1,43.80,
ENSG00000251987.1,42.50,SNORD63
ENSG00000271916.1,35.55,
ENSG00000289209.1,38.21,
ENSG00000291259.1,41.69,
ENSG00000016391.11,49.35,CHDH
ENSG00000291082.1,43.92,HERC2P9
ENSG00000288737.2,48.09,
ENSG00000250786.4,46.66,SNHG18
ENSG00000289056.2,64.23,
ENSG00000286656.2,42.35,
ENSG00000231185.9,44.48,SPRY4-AS1
ENSG00000056736.10,45.39,IL17RB
ENSG00000117625.14,37.38,RCOR3
ENSG00000290690.1,57.08,
ENSG00000291026.1,43.36,
ENSG00000291260.1,52.06,
ENSG00000248309.9,35.98,MEF2C-AS1
ENSG00000224903.2,39.48,RNF32-AS1
ENSG00000291027.1,39.15,UBE2Q2P1
ENSG00000105983.23,39.05,LMBR1
ENSG00000201388.1,49.62,SNORA68B
ENSG00000242325.1,50.25,RPS12P31
ENSG00000242436.3,56.31,RN7SL789P
ENSG00000267557.1,47.52,
ENSG00000186326.4,61.07,RGS9BP
ENSG00000213965.4,46.29,NUDT19
ENSG00000291028.1,44.24,LINC00933
ENSG00000267567.1,48.07,
ENSG00000173809.18,44.86,TDRD12
ENSG00000291159.1,47.82,
ENSG00000074660.17,58.07,SCARF1
ENSG00000140612.14,42.34,SEC11A
ENSG00000271976.1,39.84,
ENSG00000113812.14,41.99,ACTR8
ENSG00000288978.2,45.02,
ENSG00000267245.1,59.34,
ENSG00000021488.13,46.63,SLC7A9
ENSG00000289970.1,59.57,
ENSG00000237187.9,38.28,NR2F1-AS1
ENSG00000169189.17,47.27,NSMCE1
ENSG00000179902.13,47.38,CFAP276
ENSG00000144554.13,42.79,FANCD2
ENSG00000008838.21,50.63,MED24
ENSG00000121766.16,41.86,ZCCHC17
ENSG00000245888.7,44.09,NSMCE1-DT
ENSG00000206938.1,44.68,RNU4-31P
ENSG00000230033.1,51.14,
ENSG00000146909.8,47.03,NOM1
ENSG00000274092.1,69.23,
ENSG00000267555.1,51.07,
ENSG00000201967.1,55.97,RN7SKP22
ENSG00000223060.1,50.53,Y_RNA
ENSG00000179709.8,44.14,NLRP8
ENSG00000077238.14,49.92,IL4R
ENSG00000291002.1,51.95,
ENSG00000291003.1,42.96,
ENSG00000288665.1,39.65,
ENSG00000153179.13,43.87,RASSF3
ENSG00000171487.16,45.53,NLRP5
ENSG00000130675.15,55.78,MNX1
ENSG00000197213.11,49.53,ZSCAN5B
ENSG00000291261.1,43.85,
ENSG00000291004.1,51.44,GOLGA8IP
ENSG00000268889.2,45.28,LIM2-AS1
ENSG00000213822.7,49.37,CEACAM18
ENSG00000276141.5,40.36,WHAMMP3
ENSG00000269553.1,50.65,
ENSG00000284034.1,61.74,MIR5196
ENSG00000235029.1,60.05,MNX1-AS2
ENSG00000126266.4,57.87,FFAR1
ENSG00000243479.3,54.86,MNX1-AS1
ENSG00000276980.1,49.45,
ENSG00000236102.2,45.53,
ENSG00000290399.1,39.30,
ENSG00000229365.3,49.07,
ENSG00000125730.18,51.26,C3
ENSG00000269446.2,50.41,
ENSG00000225224.1,44.09,RPS27AP12
ENSG00000280320.1,39.44,
ENSG00000236018.2,42.65,
ENSG00000280181.1,45.36,
ENSG00000204876.5,48.13,
ENSG00000277435.1,49.22,
ENSG00000135677.11,42.19,GNS
ENSG00000283273.1,46.16,
ENSG00000277867.1,63.41,
ENSG00000106633.18,49.87,GCK
ENSG00000275325.5,36.79,PDCD6IPP1
ENSG00000290368.1,35.76,
ENSG00000277755.1,44.27,
ENSG00000274253.6,48.93,
ENSG00000291163.1,51.27,
ENSG00000231536.1,48.49,
ENSG00000216867.2,42.89,RPL22P12
ENSG00000140519.14,52.18,RHCG
ENSG00000169679.15,38.21,BUB1
ENSG00000290664.1,60.76,
ENSG00000291296.1,49.47,
ENSG00000290665.1,51.06,
ENSG00000290666.1,56.52,
ENSG00000103522.17,47.10,IL21R
ENSG00000290667.1,61.10,
ENSG00000103740.10,48.23,ACSBG1
ENSG00000224910.2,48.21,LINC01766
ENSG00000278970.4,50.58,HEIH
ENSG00000177738.6,43.36,ANXA2R-OT1
ENSG00000143157.12,46.98,POGK
ENSG00000267626.1,49.84,HAUS5-DT
ENSG00000249115.9,54.42,HAUS5
ENSG00000248455.8,40.61,LINC02217
ENSG00000245864.5,39.19,MEF2C-AS2
ENSG00000213210.4,50.38,RPL32P17
ENSG00000170279.3,42.50,C7orf33
ENSG00000248898.4,37.78,
ENSG00000160781.17,60.94,PAQR6
ENSG00000213209.2,57.70,
ENSG00000271918.2,52.75,
ENSG00000270200.1,45.82,
ENSG00000273314.1,48.09,
ENSG00000280780.4,39.08,JAKMIP2-AS1
ENSG00000106462.12,39.19,EZH2
ENSG00000288591.1,41.14,
ENSG00000286682.1,47.48,
ENSG00000247516.8,39.27,MIR4458HG
ENSG00000243020.1,40.73,RPL7P39
ENSG00000114279.15,37.50,FGF12
ENSG00000255693.3,40.61,LINC02389
ENSG00000169246.17,45.45,NPIPB3
ENSG00000289458.2,45.07,
ENSG00000248925.3,51.04,PDCD6-DT
ENSG00000259708.1,46.77,DNAJA4-DT
ENSG00000253965.3,46.15,
ENSG00000140403.13,47.08,DNAJA4
ENSG00000288758.2,51.15,
ENSG00000236882.9,46.15,LINC01554
ENSG00000248995.2,40.58,LINC02231
ENSG00000221564.1,40.00,RNU6ATAC42P
ENSG00000198671.3,40.31,
ENSG00000156076.10,38.19,WIF1
ENSG00000250906.1,43.93,
ENSG00000207195.1,46.85,Y_RNA
ENSG00000201736.1,48.33,RNA5SP160
ENSG00000126254.12,53.79,RBM42
ENSG00000199790.1,34.58,RNU6-836P
ENSG00000207198.1,47.12,RNU6-1195P
ENSG00000289761.1,47.44,
ENSG00000251173.1,40.39,UCHL1-DT
ENSG00000251409.2,45.74,
ENSG00000154277.13,44.57,UCHL1
ENSG00000249637.4,44.27,ANKHD1-DT
ENSG00000290020.1,39.73,
ENSG00000265462.1,43.68,MIR3680-1
ENSG00000289112.2,64.54,
ENSG00000287809.1,58.88,
ENSG00000248367.2,56.58,
ENSG00000258186.2,69.22,SLC7A5P2
ENSG00000290788.1,62.07,
ENSG00000286062.2,41.02,
ENSG00000289317.2,55.89,
ENSG00000249746.3,34.86,
ENSG00000273956.1,50.49,
ENSG00000257639.1,51.08,
ENSG00000290027.1,46.78,
ENSG00000272523.2,43.31,LINC01023
ENSG00000247796.3,40.13,MOCS2-DT
ENSG00000271609.1,57.47,
ENSG00000252798.1,44.12,
ENSG00000261596.2,39.37,
ENSG00000213066.14,41.04,CEP43
ENSG00000172366.20,62.73,MCRIP2
ENSG00000276656.1,50.00,MIR6083
ENSG00000252751.1,41.94,RNU6-143P
ENSG00000260391.2,35.54,
ENSG00000114491.14,42.69,UMPS
ENSG00000207099.1,41.12,RNU6-166P
ENSG00000255700.2,43.17,APOOP3
ENSG00000289155.2,53.08,
ENSG00000174106.3,35.54,LEMD3
ENSG00000250337.9,34.24,PURPL
ENSG00000228201.1,66.35,
ENSG00000161996.19,64.60,WDR90
ENSG00000276853.1,32.32,
ENSG00000214650.3,55.10,
ENSG00000279527.1,37.48,
ENSG00000279071.1,63.96,
ENSG00000280354.1,66.31,
ENSG00000279121.1,58.90,
ENSG00000279334.1,51.33,
ENSG00000280097.1,61.64,
ENSG00000278973.1,60.13,
ENSG00000280444.1,53.60,
ENSG00000279087.1,52.24,
ENSG00000105672.15,64.89,ETV2
ENSG00000279931.1,45.99,
ENSG00000254933.1,57.69,
ENSG00000247121.8,39.51,
ENSG00000255362.1,54.36,LINC02761
ENSG00000073060.17,51.45,SCARB1
ENSG00000272980.5,42.57,
ENSG00000251712.3,40.32,RNU7-20P
ENSG00000275586.1,55.39,Metazoa_SRP
ENSG00000239468.3,48.26,RN7SL569P
ENSG00000286180.1,47.51,
ENSG00000137492.9,40.28,THAP12
ENSG00000286171.1,37.82,
ENSG00000252316.1,41.67,RNY4
ENSG00000202354.1,45.10,RNY3
ENSG00000201098.1,44.25,RNY1
ENSG00000281189.1,44.75,GHET1
ENSG00000140395.9,43.30,WDR61
ENSG00000202528.1,36.04,RNU6-650P
ENSG00000234565.1,54.46,COX6B1P1
ENSG00000055118.17,59.57,KCNH2
ENSG00000290043.1,55.24,
ENSG00000250981.3,36.79,MARCHF11-AS1
ENSG00000259663.2,41.79,ISL1-DT
ENSG00000152818.20,38.01,UTRN
ENSG00000143344.16,39.98,RGL1
ENSG00000281357.5,37.24,ARRDC3-AS1
ENSG00000179240.13,43.62,GVQW3
ENSG00000290019.1,46.73,
ENSG00000251257.3,49.04,
ENSG00000245937.10,37.78,SLC12A2-DT
ENSG00000201756.1,40.71,Y_RNA
ENSG00000255266.1,44.00,
ENSG00000278972.1,41.96,
ENSG00000180714.3,51.11,OR5AZ1P
ENSG00000254749.1,51.77,OR5BD1P
ENSG00000235881.2,41.97,
ENSG00000254601.1,41.56,CYCSP26
ENSG00000108641.20,51.57,B9D1
ENSG00000200817.1,38.32,RNU6-899P
ENSG00000126267.11,48.83,COX6B1
ENSG00000254732.2,43.99,
ENSG00000153093.20,42.77,ACOXL
ENSG00000198561.16,42.81,CTNND1
ENSG00000105668.8,52.70,UPK1A
ENSG00000226510.2,51.50,UPK1A-AS1
ENSG00000102575.14,58.21,ACP5
ENSG00000285666.1,36.61,
ENSG00000135205.15,39.17,CCDC146
ENSG00000289850.1,46.24,
ENSG00000289975.1,57.34,
ENSG00000232940.8,44.85,HCG25
ENSG00000289075.2,51.20,
ENSG00000247828.10,37.29,TMEM161B-DT
ENSG00000272418.1,43.51,
ENSG00000259562.2,41.58,
ENSG00000236330.1,43.23,RPL5P9
ENSG00000259322.1,41.75,
ENSG00000204581.3,39.99,ACOXL-AS1
ENSG00000277482.1,49.55,
ENSG00000291297.1,43.35,
ENSG00000204209.13,54.16,DAXX
ENSG00000265981.1,39.74,MIR544B
ENSG00000242199.1,47.18,
ENSG00000291020.1,53.84,
ENSG00000116882.15,41.51,HAO2
ENSG00000082781.12,46.61,ITGB5
ENSG00000173575.24,39.03,CHD2
ENSG00000153094.24,44.42,BCL2L11
ENSG00000278617.1,53.09,MIR8074
ENSG00000129455.16,53.21,KLK8
ENSG00000207481.1,44.55,Y_RNA
ENSG00000239627.3,46.35,RPL12P20
ENSG00000249219.1,54.16,
ENSG00000250413.1,46.33,SLC2A9-AS1
ENSG00000264931.1,67.07,MIR3138
ENSG00000223086.1,51.16,RNA5SP155
ENSG00000250393.1,50.17,
ENSG00000251296.1,49.26,
ENSG00000248777.1,48.94,
ENSG00000201565.1,42.16,Y_RNA
ENSG00000228019.1,52.13,
ENSG00000271544.1,52.17,
ENSG00000250040.2,48.47,RAF1P1
ENSG00000273448.1,38.74,
ENSG00000250573.1,45.24,
ENSG00000264494.1,46.05,MIR4650-2
ENSG00000250074.1,42.14,
ENSG00000270694.1,62.44,
ENSG00000270555.1,40.36,
ENSG00000250505.1,47.59,
ENSG00000266569.2,51.80,RN7SL377P
ENSG00000274656.1,55.67,RN7SL625P
ENSG00000175711.9,50.32,B3GNTL1
ENSG00000272843.1,51.27,
ENSG00000285886.1,49.91,
ENSG00000251278.1,42.41,
ENSG00000155428.12,53.54,TRIM74
ENSG00000251338.1,41.81,
ENSG00000071127.18,53.29,WDR1
ENSG00000205584.6,50.42,
ENSG00000276178.1,48.04,Y_RNA
ENSG00000229018.5,43.91,PMS2P7
ENSG00000201282.1,41.18,Y_RNA
ENSG00000117569.19,35.67,PTBP2
ENSG00000273897.1,42.13,PMS2P8
