gene_id,gene_name,gc_content
ENSG00000234137.5,MUC21,50.02
ENSG00000265921.1,U6,41
ENSG00000229432.2,C6orf15,57.52
ENSG00000235487.8,PSORS1C1,52.29
ENSG00000137197.6,CDSN,52.48
ENSG00000224544.2,PSORS1C2,57.9
ENSG00000226993.1,POLR2LP1,64.17
ENSG00000234114.8,CCHCR1,51.88
ENSG00000224379.6,TCF19,51.66
ENSG00000233911.9,POU5F1,51.36
ENSG00000223364.1,PSORS1C3,52.09
ENSG00000232758.1,HCG27,49.78
ENSG00000233841.11,HLA-C,59.28
ENSG00000223532.10,HLA-B,43.11
ENSG00000233486.3,USP8P1,39.63
ENSG00000228461.1,RPL3P2,53.62
ENSG00000231433.1,WASF5P,49.42
ENSG00000230016.1,DHFRP2,41.32
ENSG00000264185.1,U6,41.12
ENSG00000232659.1,ZDHHC20P2,41.22
ENSG00000225145.1,HLA-S,50.23
ENSG00000233051.9,MICA,50.1
ENSG00000264692.1,Y_RNA,40.4
ENSG00000234858.1,LINC01149,43.01
ENSG00000237105.2,HCP5,50.63
ENSG00000264846.1,Y_RNA,40.2
ENSG00000234218.9,MICB,49.45
ENSG00000236415.4,PPIAP9,49.38
ENSG00000230211.1,RPL15P4,50
ENSG00000226923.2,MCCD1,57.52
ENSG00000225073.10,DDX39B,47.33
ENSG00000263359.1,SNORD117,44.74
ENSG00000265607.1,SNORD84,47.44
ENSG00000232256.1,DDX39B-AS1,55.45
ENSG00000227587.2,ATP6V1G2,49.18
ENSG00000234530.8,NFKBIL1,48.08
ENSG00000238130.8,LTA,57.77
ENSG00000204490.3,TNF,52.82
ENSG00000204487.8,LTB,61.79
ENSG00000226182.8,LST1,55.57
ENSG00000237808.6,NCR3,51.82
ENSG00000227650.1,UQCRHP1,48.18
ENSG00000237727.7,AIF1,53.97
ENSG00000225164.9,PRRC2A,53.46
ENSG00000263879.1,SNORA38,44.7
ENSG00000229524.10,BAG6,52.38
ENSG00000224290.7,APOM,50.17
ENSG00000235360.2,C6orf47,56.93
ENSG00000235516.1,C6orf47-AS1,56.48
ENSG00000236011.6,GPANK1,53.92
ENSG00000266759.1,Y_RNA,42.98
ENSG00000228875.8,CSNK2B,52.86
ENSG00000241713.7,LY6G5B,52.61
ENSG00000231325.9,LY6G5C,52.95
ENSG00000235676.9,ABHD16A,50.36
ENSG00000240008.1,LY6G6F,53.25
ENSG00000226603.8,LY6G6D,52.04
ENSG00000224708.8,LY6G6E,55.99
ENSG00000230060.6,MPIG6B,53.55
ENSG00000236183.2,LY6G6C,52.97
ENSG00000226634.6,DDAH2,59.89
ENSG00000230685.6,CLIC1,50.98
ENSG00000235222.12,MSH5,48.4
ENSG00000254405.10,MSH5-SAPCD1,48.79
ENSG00000265409.1,U6,46.6
ENSG00000229176.11,SAPCD1,53.75
ENSG00000238017.1,SAPCD1-AS1,50.16
ENSG00000227144.8,VWA7,54.5
ENSG00000226589.9,VARS1,53.81
ENSG00000264955.1,Y_RNA,46.07
ENSG00000236826.7,LSM2,48.09
ENSG00000236251.6,HSPA1L,48.7
ENSG00000237724.5,HSPA1A,59.77
ENSG00000224501.5,HSPA1B,58.76
ENSG00000226710.9,SNHG32,48.88
ENSG00000264202.1,SNORD48,57.14
ENSG00000263362.1,SNORD52,43.28
ENSG00000227315.7,NEU1,52.81
ENSG00000231479.8,SLC44A4,53.64
ENSG00000236759.7,EHMT2,53.82
ENSG00000235017.9,C2,49.88
ENSG00000237900.2,ZBTB12,64.33
ENSG00000227884.1,C4B-AS1,47.35
ENSG00000239754.9,CFB,52.65
ENSG00000231044.10,NELFE,49.59
ENSG00000225737.9,SKIV2L,54.17
ENSG00000225682.6,DXO,58.72
ENSG00000234947.8,STK19,52.8
ENSG00000228267.8,C4B,58.96
ENSG00000233151.6,CYP21A2,61.76
ENSG00000233323.10,TNXB,54.36
ENSG00000265816.1,5S_rRNA,50.41
ENSG00000234539.9,ATF6B,51.45
ENSG00000230907.2,FKBPL,54.57
ENSG00000229071.9,PRRT1,58.62
ENSG00000206256.14,PPT2,50.54
ENSG00000242038.5,EGFL8,55.96
ENSG00000226467.9,AGPAT1,50.59
ENSG00000228405.5,RNF5,51.48
ENSG00000234729.9,AGER,56.72
ENSG00000237344.7,PBX2,54.96
ENSG00000233490.7,GPSM3,52.73
ENSG00000235396.5,NOTCH4,51.81
ENSG00000234280.6,TSBP1,38.06
ENSG00000231275.1,HNRNPA1P2,46.15
ENSG00000263869.1,U6,41.12
ENSG00000225834.1,TSBP1-AS1,37.65
ENSG00000224770.7,BTNL2,42.1
ENSG00000227993.9,HLA-DRA,43
ENSG00000227526.4,HLA-DRB9,40.73
ENSG00000265223.1,RNU1-79P,44.97
ENSG00000231679.7,HLA-DRB3,43.02
ENSG00000264909.1,U1,44.9
ENSG00000264259.1,RNU1-116P,42.86
ENSG00000206240.11,HLA-DRB1,40.74
ENSG00000257473.7,HLA-DQA2,39.65
ENSG00000206237.6,HLA-DQB1,47.03
ENSG00000231677.1,HLA-DQB1-AS1,49.88
ENSG00000228845.1,MTCO3P1,39.3
ENSG00000224793.1,HLA-DQB3,48.61
ENSG00000224305.9,HLA-DQB2,47.38
ENSG00000241386.6,HLA-DOB,45.19
ENSG00000228582.9,TAP2,43.88
ENSG00000235715.6,PSMB8,50.58
ENSG00000235540.6,PSMB8-AS1,52.24
ENSG00000243067.7,PSMB9,42.79
ENSG00000232367.5,TAP1,50.44
ENSG00000236093.1,PPP1R2P1,45.43
ENSG00000228785.1,HLA-Z,53.33
ENSG00000234154.10,HLA-DMB,45.01
ENSG00000243719.7,HLA-DMA,44.81
ENSG00000234507.9,BRD2,51.44
ENSG00000232962.11,HLA-DOA,52.49
ENSG00000224103.7,HLA-DPA1,42.77
ENSG00000230708.10,HLA-DPB1,48.19
ENSG00000228579.1,RPL32P1,47.8
ENSG00000223990.1,HLA-DPA2,47.4
ENSG00000230816.1,COL11A2P1,49.38
ENSG00000227936.1,HLA-DPA3,43.11
ENSG00000237196.1,HCG24,42.75
ENSG00000227801.8,COL11A2,56.58
ENSG00000227322.11,RXRB,54.14
ENSG00000266781.2,Y_RNA,39.58
ENSG00000226614.11,SLC39A7,52.92
ENSG00000228712.2,HSD17B8,56.59
ENSG00000226788.3,RING1,52.98
ENSG00000230949.1,ZNF70P1,59.62
ENSG00000237536.1,HTATSF1P1,47.04
ENSG00000224096.5,HCG25,45.42
ENSG00000225590.9,VPS52,45.61
ENSG00000235650.6,RPS18,46.95
ENSG00000226936.4,B3GALT4,64.29
ENSG00000204221.11,WDR46,51.9
ENSG00000237335.8,PFDN6,54.15
ENSG00000224841.9,RGL2,57.14
ENSG00000112493.12,TAPBP,50.02
ENSG00000229253.5,ZBTB22,59.46
ENSG00000227046.8,DAXX,51.33
ENSG00000232639.4,LYPLA2P1,58.33
ENSG00000230511.1,NOP56P1,46.77
ENSG00000225604.1,LINC01623,43.08
ENSG00000224158.1,RPL13P,56.8
ENSG00000263491.2,Metazoa_SRP,71.24
ENSG00000235405.2,HCG15,49.3
ENSG00000235178.4,ZNF311,41.01
ENSG00000225048.1,OR2AD1P,40.41
ENSG00000229328.1,OR2W1,41.15
ENSG00000237608.1,OR2P1P,44.85
ENSG00000229179.1,SAR1AP1,41.44
ENSG00000225736.3,OR2B3,43
ENSG00000226192.1,OR2J1,45.26
ENSG00000229866.1,OR2J3,45.62
ENSG00000232945.4,OR2J2,42.14
ENSG00000228483.2,OR2J4P,43.91
ENSG00000224990.1,OR2G1P,48.55
ENSG00000233168.1,OR2U1P,43.86
ENSG00000234351.1,OR2U2P,42.81
ENSG00000237777.4,OR14J1,45.55
ENSG00000228197.1,DDX6P1,42.2
ENSG00000242022.8,OR12D3,37.42
ENSG00000227446.2,OR12D2,45.74
ENSG00000230742.3,OR5V1,37.28
ENSG00000234347.8,OR11A1,39.08
ENSG00000229412.5,OR10C1,50
ENSG00000232984.8,OR2H1,41.35
ENSG00000233989.1,UBDP1,41.09
ENSG00000229889.1,MAS1LP1,52.82
ENSG00000228515.3,MAS1L,49.78
ENSG00000223769.3,RPS17P1,50.25
ENSG00000232356.1,LINC02829,47.68
ENSG00000224446.5,LINC01015,57.6
ENSG00000225274.1,GPR53P,52.68
ENSG00000237725.2,OR2I1P,66.88
ENSG00000231968.2,UBD,43.46
ENSG00000237112.8,GABBR1,44.84
ENSG00000225955.2,OR2H5P,53.56
ENSG00000232189.2,TMEM183AP1,55.17
ENSG00000265926.1,SNORD32B,50
ENSG00000227961.1,RPL13AP,51.35
ENSG00000229680.4,OR2H2,50
ENSG00000229210.3,SUMO2P1,45.42
ENSG00000234623.9,MOG,45.73
ENSG00000223852.7,ZFP57,48.3
ENSG00000238053.1,ZDHHC20P1,40.19
ENSG00000235220.10,HLA-F,45.03
ENSG00000230017.6,HLA-F-AS1,45.92
ENSG00000240845.1,RPL23AP1,48.62
ENSG00000248230.1,MICE,55.08
ENSG00000264218.1,Y_RNA,42.16
ENSG00000228102.1,IFITM4P,55.11
ENSG00000235317.4,HCG4,63.93
ENSG00000261814.1,HLA-P,53.91
ENSG00000227030.2,RPL7AP7,49.81
ENSG00000225763.1,MICG,62.12
ENSG00000235346.9,HLA-G,56.41
ENSG00000231430.1,HCG4P8,65.31
ENSG00000235657.9,HLA-A,46.36
ENSG00000227669.3,HLA-H,60.56
ENSG00000229293.1,HLA-T,51.94
ENSG00000228891.1,DDX39BP1,49.59
ENSG00000230357.1,MCCD1P1,56.66
ENSG00000231941.1,HCG4B,63.57
ENSG00000232708.1,HLA-K,58.9
ENSG00000233239.1,HLA-U,62.37
ENSG00000234849.1,HLA-W,53.37
ENSG00000226713.1,MICD,57.25
ENSG00000234313.2,HCG9,51.42
ENSG00000228458.1,DDX39BP2,49.12
ENSG00000231719.1,MCCD1P2,57.4
ENSG00000225618.6,ZNRD1ASP,41.66
ENSG00000235764.1,ETF1P1,42.99
ENSG00000236949.6,POLR1H,41.5
ENSG00000227720.6,PPP1R11,49.13
ENSG00000235022.8,RNF39,56.24
ENSG00000233573.9,TRIM31,47.13
ENSG00000232510.1,TRIM31-AS1,46.19
ENSG00000227458.8,TRIM40,42.65
ENSG00000227472.8,TRIM10,45.76
ENSG00000235960.9,TRIM15,47.12
ENSG00000226060.7,TRIM26,46.88
ENSG00000225109.1,PAIP1P1,45.07
ENSG00000241053.5,HCG17,41.43
ENSG00000225659.1,TRIM26BP,41.99
ENSG00000224705.6,HCG18,42.66
ENSG00000232839.10,TRIM39,44.32
ENSG00000243009.6,RPP21,44.79
ENSG00000230509.1,HLA-N,55.56
ENSG00000232473.1,UBQLN1P1,41.75
ENSG00000229651.1,MICC,56.33
ENSG00000236369.1,TMPOP1,48.15
ENSG00000231157.3,SUCLA2P1,41.31
ENSG00000227652.4,RANP1,46.54
ENSG00000229252.6,HLA-E,55.45
ENSG00000233315.1,LINC02569,50.56
ENSG00000229470.9,GNL1,49.55
ENSG00000223887.10,PRR3,45
ENSG00000232169.9,ABCF1,48.02
ENSG00000227804.7,PPP1R10,46.34
ENSG00000233813.8,MRPS18B,46.36
ENSG00000229061.8,ATAT1,48.89
ENSG00000237156.4,PTMAP1,51.69
ENSG00000237012.9,C6orf136,52.56
ENSG00000233418.8,DHX16,50.02
ENSG00000234000.8,PPP1R18,56.1
ENSG00000236843.8,NRM,55.1
ENSG00000233091.1,RPL7P4,41.23
ENSG00000225589.9,MDC1,48.86
ENSG00000229681.1,MDC1-AS1,50.88
ENSG00000235067.10,TUBB,53.06
ENSG00000206379.12,FLOT1,49.72
ENSG00000263950.1,Y_RNA,37.84
ENSG00000227231.3,IER3,58.55
ENSG00000264417.2,Metazoa_SRP,56.75
ENSG00000224923.5,HCG20,47.03
ENSG00000231733.1,LINC02570,48.35
ENSG00000265255.1,7SK,52.15
ENSG00000236492.1,DDR1-DT,43.43
ENSG00000230456.10,DDR1,56.61
ENSG00000226384.10,GTF2H4,51.11
ENSG00000230985.11,VARS2,54.92
ENSG00000225454.2,SFTA2,56.26
ENSG00000266841.1,Y_RNA,45.65
ENSG00000232251.5,MUCL3,47.59
ENSG00000235747.1,HCG21,46.48
ENSG00000237962.5,MUC21,50.07
ENSG00000229501.6,HCG22,48.4
ENSG00000263467.1,U6,41
ENSG00000225543.2,C6orf15,57.74
ENSG00000233439.8,PSORS1C1,52.35
ENSG00000237123.2,CDSN,52.43
ENSG00000232127.2,PSORS1C2,57.79
ENSG00000232007.1,POLR2LP1,64.17
ENSG00000206355.11,CCHCR1,51.87
ENSG00000233890.6,TCF19,51.68
ENSG00000229094.9,POU5F1,51.36
ENSG00000231450.1,PSORS1C3,52.09
ENSG00000234079.2,HCG27,49.77
ENSG00000228299.9,HLA-C,59.07
ENSG00000236374.1,USP8P1,39.74
ENSG00000229430.3,RPL3P2,53.7
ENSG00000229103.1,WASF5P,49.42
ENSG00000263833.1,Y_RNA,40.2
ENSG00000224378.9,MICB,49.54
ENSG00000231118.3,PPIAP9,49.14
ENSG00000229535.1,RPL15P4,50
ENSG00000231975.2,MCCD1,57.45
ENSG00000230624.10,DDX39B,47.35
ENSG00000266419.1,SNORD117,44.74
ENSG00000264591.1,SNORD84,47.44
ENSG00000236019.1,DDX39B-AS1,55.45
ENSG00000234668.3,ATP6V1G2,49.14
ENSG00000236196.8,NFKBIL1,48.07
ENSG00000223919.8,LTA,57.85
ENSG00000228849.3,TNF,52.85
ENSG00000236925.7,LTB,61.84
ENSG00000223465.8,LST1,55.45
ENSG00000237103.6,NCR3,51.87
ENSG00000232683.1,UQCRHP1,48.18
ENSG00000234836.7,AIF1,53.92
ENSG00000231370.9,PRRC2A,53.46
ENSG00000266004.1,SNORA38,43.94
ENSG00000227761.10,BAG6,52.35
ENSG00000227567.7,APOM,50.16
ENSG00000228435.2,C6orf47,56.93
ENSG00000227665.1,C6orf47-AS1,56.5
ENSG00000233210.6,GPANK1,54
ENSG00000264353.1,Y_RNA,42.98
ENSG00000230700.11,CSNK2B,52.91
ENSG00000244672.4,LY6G5B,53.15
ENSG00000226404.9,LY6G5C,52.94
ENSG00000231488.9,ABHD16A,50.36
ENSG00000243003.3,LY6G6F,53.27
ENSG00000259101.1,LY6G6F-LY6G6D,52.04
ENSG00000237482.8,LY6G6E,55.99
ENSG00000234443.9,LY6G6D,47.98
ENSG00000224393.6,MPIG6B,53.53
ENSG00000228859.2,LY6G6C,52.94
ENSG00000227317.6,DDAH2,59.86
ENSG00000226248.6,CLIC1,50.99
ENSG00000230293.11,MSH5,48.36
ENSG00000266027.8,MSH5-SAPCD1,48.76
ENSG00000263896.1,U6,46.6
ENSG00000227074.11,SAPCD1,53.77
ENSG00000227856.1,SAPCD1-AS1,50.2
ENSG00000230048.8,VWA7,54.45
ENSG00000096171.14,VARS1,53.81
ENSG00000266113.1,Y_RNA,46.07
ENSG00000231502.6,LSM2,48.12
ENSG00000234258.6,HSPA1L,48.71
ENSG00000234475.5,HSPA1A,59.77
ENSG00000231555.4,HSPA1B,58.75
ENSG00000229300.9,SNHG32,48.88
ENSG00000264086.1,SNORD48,57.14
ENSG00000265707.1,SNORD52,43.28
ENSG00000234343.6,NEU1,52.86
ENSG00000228263.8,SLC44A4,53.64
ENSG00000227333.8,EHMT2,53.82
ENSG00000231543.9,C2,49.87
ENSG00000234852.2,ZBTB12,64.33
ENSG00000233692.1,C4B-AS1,47.35
ENSG00000241534.9,CFB,52.67
ENSG00000206268.11,NELFE,49.61
ENSG00000223493.9,SKIV2L,54.19
ENSG00000236765.6,DXO,58.72
ENSG00000226257.9,STK19,53.04
ENSG00000244207.8,C4A,52.29
ENSG00000232565.1,C4A-AS1,57.79
ENSG00000248352.1,TNXA,64.01
ENSG00000249480.1,STK19B,57.34
ENSG00000236625.8,C4B,58.96
ENSG00000232414.6,CYP21A2,61.78
ENSG00000231608.9,TNXB,54.39
ENSG00000266615.1,5S_rRNA,50.41
ENSG00000168468.12,ATF6B,51.46
ENSG00000224200.2,FKBPL,54.45
ENSG00000225141.9,PRRT1,58.63
ENSG00000228116.9,PPT2,53.37
ENSG00000226892.6,TSBP1,38.05
ENSG00000230209.1,HNRNPA1P2,46.04
ENSG00000265351.1,U6,41.12
ENSG00000226228.1,TSBP1-AS1,37.55
ENSG00000229741.7,BTNL2,42.09
ENSG00000228987.9,HLA-DRA,42.85
ENSG00000237591.1,HLA-DRB9,40.76
ENSG00000265983.1,U1,42.95
ENSG00000236884.8,HLA-DRB1,40.68
ENSG00000236418.8,HLA-DQA1,41.47
ENSG00000233209.6,HLA-DQB1,46
ENSG00000237455.1,HLA-DQB1-AS1,49.82
ENSG00000236629.1,MTCO3P1,39.14
ENSG00000231596.1,HLA-DQB3,48.13
ENSG00000223793.7,HLA-DQA2,43.28
ENSG00000228813.9,HLA-DQB2,47.35
ENSG00000243496.6,HLA-DOB,45.01
ENSG00000223481.9,TAP2,43.81
ENSG00000230034.8,PSMB8,50.46
ENSG00000206232.8,PSMB8-AS1,52.24
ENSG00000240118.7,PSMB9,42.83
ENSG00000224212.4,TAP1,50.44
ENSG00000227435.1,PPP1R2P1,45.43
ENSG00000237871.1,HLA-Z,53.33
ENSG00000226264.10,HLA-DMB,45.02
ENSG00000241394.7,HLA-DMA,50.32
ENSG00000230678.10,BRD2,46.2
ENSG00000235744.11,HLA-DOA,52.47
ENSG00000229685.8,HLA-DPA1,42.77
ENSG00000237710.10,HLA-DPB1,48.11
ENSG00000226879.1,RPL32P1,47.32
ENSG00000223894.1,HLA-DPA2,47.86
ENSG00000232802.1,COL11A2P1,58.82
ENSG00000225429.1,HLA-DPB2,50.28
ENSG00000223696.1,HLA-DPA3,43.09
ENSG00000230134.1,HCG24,42.75
ENSG00000230930.8,COL11A2,56.61
ENSG00000228333.9,RXRB,53.95
ENSG00000266410.2,Y_RNA,39.58
ENSG00000229802.11,SLC39A7,52.92
ENSG00000225312.2,HSD17B8,56.62
ENSG00000228520.3,RING1,53.03
ENSG00000229394.1,ZNF70P1,59.46
ENSG00000224052.1,HTATSF1P1,47.04
ENSG00000233772.5,HCG25,45.42
ENSG00000228425.9,VPS52,45.56
ENSG00000223367.6,RPS18,46.95
ENSG00000235155.4,B3GALT4,64.29
ENSG00000226916.8,WDR46,51.91
ENSG00000224782.8,PFDN6,54.16
ENSG00000237825.9,RGL2,57.15
ENSG00000236490.9,TAPBP,50.02
ENSG00000227780.5,ZBTB22,59.43
ENSG00000206206.11,DAXX,51.34
ENSG00000273083.1,NOP56P1,46.77
ENSG00000273200.1,LINC01623,43.08
ENSG00000273286.1,RPL13P,56.8
ENSG00000237462.10,TRIM27,47.38
ENSG00000264777.1,U6,41
ENSG00000231041.1,LINC01556,48.26
ENSG00000226462.1,KRT18P1,58.15
ENSG00000265326.2,Metazoa_SRP,71.24
ENSG00000233035.2,HCG15,49.3
ENSG00000235589.4,ZNF311,41.01
ENSG00000232781.1,OR2AD1P,40.41
ENSG00000228652.1,OR2W1,41.15
ENSG00000233019.1,OR2P1P,44.85
ENSG00000227529.1,SAR1AP1,41.44
ENSG00000231319.3,OR2B3,43
ENSG00000225441.1,OR2J1,45.26
ENSG00000233636.1,OR2J3,45.62
ENSG00000226347.4,OR2J2,42.14
ENSG00000230136.2,OR2J4P,43.91
ENSG00000231320.1,OR2G1P,48.55
ENSG00000236918.1,OR2U1P,43.86
ENSG00000249415.1,OR2U2P,42.81
ENSG00000234100.4,OR14J1,45.55
ENSG00000225927.1,DDX6P1,42.2
ENSG00000243441.6,OR5V1,36.57
ENSG00000224487.8,OR12D3,37.44
ENSG00000233481.4,OR12D2,45.65
ENSG00000248182.1,OR12D1,45.93
ENSG00000237258.8,OR11A1,39.11
ENSG00000232397.5,OR10C1,50.06
ENSG00000224395.8,OR2H1,41.35
ENSG00000226365.1,UBDP1,41.03
ENSG00000230957.1,MAS1LP1,52.72
ENSG00000228377.3,MAS1L,49.78
ENSG00000228840.3,RPS17P1,50.25
ENSG00000228370.1,LINC02829,47.65
ENSG00000225426.5,LINC01015,57.53
ENSG00000237811.1,GPR53P,52.68
ENSG00000223441.2,OR2I1P,66.88
ENSG00000224654.2,UBD,43.5
ENSG00000237051.8,GABBR1,44.85
ENSG00000225034.2,OR2H5P,53.34
ENSG00000224241.2,TMEM183AP1,55.17
ENSG00000265663.1,SNORD32B,50
ENSG00000224146.1,RPL13AP,51.35
ENSG00000227044.4,OR2H2,49.87
ENSG00000228130.3,SUMO2P1,45.42
ENSG00000230885.9,MOG,45.73
ENSG00000232099.7,ZFP57,48.31
ENSG00000226303.1,ZDHHC20P1,40.19
ENSG00000237508.10,HLA-F,45.05
ENSG00000226378.8,HLA-F-AS1,45.92
ENSG00000242039.1,RPL23AP1,48.62
ENSG00000250154.1,MICE,55.05
ENSG00000264495.1,Y_RNA,42.16
ENSG00000233023.1,IFITM4P,55.11
ENSG00000226379.4,HCG4,63.93
ENSG00000261134.1,HLA-P,53.91
ENSG00000233465.2,RPL7AP7,49.81
ENSG00000229461.1,MICG,62.12
ENSG00000235680.8,HLA-G,56.37
ENSG00000224801.1,HCG4P8,65.41
ENSG00000223463.3,HLA-H,60.58
ENSG00000226727.1,HLA-T,52.03
ENSG00000225926.1,DDX39BP1,49.86
ENSG00000226940.1,MCCD1P1,56.55
ENSG00000226563.3,HCG4B,63.37
ENSG00000232816.1,HLA-K,58.76
ENSG00000226354.1,HLA-U,63.44
ENSG00000231834.10,HLA-A,55.11
ENSG00000230915.1,HLA-W,53.15
ENSG00000230745.1,MICD,56.97
ENSG00000227647.2,HCG9,51.35
ENSG00000224362.1,DDX39BP2,48.87
ENSG00000231745.1,MCCD1P2,57.4
ENSG00000235394.6,ZNRD1ASP,41.58
ENSG00000224108.1,ETF1P1,42.91
ENSG00000235176.6,POLR1H,41.46
ENSG00000236560.6,PPP1R11,49.12
ENSG00000237733.8,RNF39,56.23
ENSG00000225130.9,TRIM31,47.13
ENSG00000237050.1,TRIM31-AS1,46.17
ENSG00000237046.8,TRIM40,42.67
ENSG00000235025.8,TRIM10,45.76
ENSG00000233599.8,TRIM15,47.12
ENSG00000231002.7,TRIM26,46.9
ENSG00000226175.1,PAIP1P1,45.06
ENSG00000240924.5,HCG17,41.38
ENSG00000231928.1,TRIM26BP,41.47
ENSG00000230660.6,HCG18,42.64
ENSG00000226437.10,TRIM39,44.35
ENSG00000239865.6,RPP21,44.81
ENSG00000234095.1,HLA-N,55.56
ENSG00000231659.1,UBQLN1P1,41.75
ENSG00000229187.1,MICC,56.35
ENSG00000233700.1,TMPOP1,48.22
ENSG00000227754.3,SUCLA2P1,41.31
ENSG00000224554.2,RANP1,46.7
ENSG00000236632.5,HLA-E,55.48
ENSG00000235801.1,LINC02569,50.61
ENSG00000232143.9,GNL1,49.56
ENSG00000223766.10,PRR3,44.95
ENSG00000231129.8,ABCF1,47.96
ENSG00000231737.7,PPP1R10,46.34
ENSG00000226111.8,MRPS18B,46.36
ENSG00000235658.8,ATAT1,48.88
ENSG00000223851.4,PTMAP1,51.69
ENSG00000233164.9,C6orf136,52.54
ENSG00000233049.6,DHX16,50.01
ENSG00000229998.8,PPP1R18,56.1
ENSG00000228867.8,NRM,55.13
ENSG00000226494.1,RPL7P4,41.23
ENSG00000228575.9,MDC1,48.84
ENSG00000224508.1,MDC1-AS1,50.88
ENSG00000232575.10,TUBB,53.06
ENSG00000236271.8,FLOT1,53.48
ENSG00000230128.3,IER3,58.55
ENSG00000263671.2,Metazoa_SRP,56.75
ENSG00000228762.5,HCG20,46.93
ENSG00000231854.1,LINC02570,48.3
ENSG00000266263.1,7SK,51.82
ENSG00000231444.1,DDR1-DT,43.45
ENSG00000234078.10,DDR1,56.66
ENSG00000233149.10,GTF2H4,51.16
ENSG00000223494.11,VARS2,54.92
ENSG00000230072.2,SFTA2,56.74
ENSG00000265323.1,Y_RNA,44.57
ENSG00000223590.5,MUC21,49.9
ENSG00000263367.1,U6,41
ENSG00000231624.2,C6orf15,57.74
ENSG00000231094.8,PSORS1C1,52.29
ENSG00000237114.2,CDSN,52.59
ENSG00000234605.2,PSORS1C2,57.9
ENSG00000225714.1,POLR2LP1,63.64
ENSG00000223533.8,CCHCR1,51.86
ENSG00000224941.6,TCF19,51.65
ENSG00000230336.9,POU5F1,51.35
ENSG00000226422.1,PSORS1C3,52.04
ENSG00000238148.2,HCG27,59
ENSG00000237022.10,HLA-C,59.16
ENSG00000224608.10,HLA-B,43.12
ENSG00000229265.1,USP8P1,39.8
ENSG00000237448.3,RPL3P2,53.62
ENSG00000234980.1,WASF5P,49.45
ENSG00000233604.1,DHFRP2,40.95
ENSG00000263701.1,U6,41.12
ENSG00000226732.1,ZDHHC20P2,42.19
ENSG00000228179.1,HLA-S,50.23
ENSG00000235233.9,MICA,50.15
ENSG00000266747.1,Y_RNA,41.41
ENSG00000231836.1,LINC01149,42.98
ENSG00000231372.8,MICB,54.32
ENSG00000229216.4,PPIAP9,49.38
ENSG00000236273.1,RPL15P4,50
ENSG00000238238.2,MCCD1,57.45
ENSG00000225859.10,DDX39B,47.31
ENSG00000265116.1,SNORD117,44.74
ENSG00000265325.1,SNORD84,47.44
ENSG00000231647.1,DDX39B-AS1,55.45
ENSG00000226850.2,ATP6V1G2,49.1
ENSG00000227565.8,NFKBIL1,48.09
ENSG00000231408.8,LTA,57.77
ENSG00000228321.3,TNF,52.82
ENSG00000223448.7,LTB,61.79
ENSG00000231048.8,LST1,55.53
ENSG00000236979.6,NCR3,51.85
ENSG00000226618.9,PRRC2A,53.44
ENSG00000266847.1,SNORA38,44.7
ENSG00000228760.10,BAG6,52.35
ENSG00000231974.6,APOM,50.15
ENSG00000228177.2,C6orf47,56.99
ENSG00000233169.1,C6orf47-AS1,56.56
ENSG00000223932.6,GPANK1,53.99
ENSG00000264915.1,Y_RNA,42.98
ENSG00000232960.12,CSNK2B,52.9
ENSG00000240433.4,LY6G5B,53.28
ENSG00000228883.9,LY6G5C,52.94
ENSG00000224552.9,ABHD16A,50.36
ENSG00000239741.3,LY6G6F,53.23
ENSG00000258635.1,LY6G6F-LY6G6D,52.02
ENSG00000236210.8,LY6G6E,55.92
ENSG00000225993.9,LY6G6D,48.02
ENSG00000228090.6,MPIG6B,53.52
ENSG00000235452.2,LY6G6C,52.94
ENSG00000233076.6,DDAH2,59.92
ENSG00000226651.6,CLIC1,51.01
ENSG00000230961.10,MSH5,49.26
ENSG00000223957.6,NEU1,52.86
ENSG00000203463.2,SLC44A4,46.72
ENSG00000204364.10,C2,50.37
ENSG00000223747.1,C4B-AS1,47.26
ENSG00000204359.9,CFB,52.84
ENSG00000236221.9,TNXB,54.61
ENSG00000263418.1,5S_rRNA,50.41
ENSG00000229488.9,PRRT1,58.6
ENSG00000168452.21,PPT2,52.95
ENSG00000243897.8,EGFL8,55.91
ENSG00000227642.9,AGPAT1,50.58
ENSG00000228907.5,RNF5,51.48
ENSG00000229058.10,AGER,56.63
ENSG00000232005.7,PBX2,54.95
ENSG00000236697.7,GPSM3,52.71
ENSG00000232339.5,NOTCH4,51.76
ENSG00000206245.11,TSBP1,38.17
ENSG00000233160.1,HNRNPA1P2,46.04
ENSG00000266660.1,U6,41.12
ENSG00000229903.1,TSBP1-AS1,37.41
ENSG00000225412.7,BTNL2,42.01
ENSG00000226260.9,HLA-DRA,43.05
ENSG00000234164.2,HLA-DRB9,40.73
ENSG00000265059.1,U1,45.27
ENSG00000266081.1,U1,44.44
ENSG00000227826.9,HLA-DRB4,42.18
ENSG00000264640.1,U1,41.89
ENSG00000265074.1,U1,41.46
ENSG00000263871.1,U1,42.28
ENSG00000229074.8,HLA-DRB1,40.68
ENSG00000225890.10,HLA-DQA1,41.46
ENSG00000225824.8,HLA-DQB1,45.64
ENSG00000238226.1,HLA-DQB1-AS1,49.88
ENSG00000237145.1,MTCO3P1,39.59
